Ticker,Quarter,EPS,BPS,PER,PBR,ROE,ROA,ROIC,Debt_ratio
V,18.12/31,4.64,15.46,27.05,8.53,31.70,15.50,62.00,110.20
V,18.09/30,4.42,15.19,32.40,9.81,30.60,15.10,60.00,103.60
MA,24.09/30,13.23,8.06,37.02,61.32,169.80,28.20,71.60,534.10
MA,24.06/30,13.09,7.99,33.46,55.26,175.70,29.40,73.60,469.60
MA,24.03/31,12.59,7.76,37.93,62.03,182.30,28.90,73.60,487.30
MA,23.12/31,11.83,7.34,35.73,57.72,186.00,28.00,69.60,511.60
MA,23.09/30,11.48,6.71,34.13,59.11,186.50,28.00,69.20,527.50
MA,23.06/30,10.67,5.82,36.44,67.73,174.20,26.50,67.10,607.30
MA,23.03/31,10.01,5.59,35.86,64.99,159.90,25.50,62.80,629.10
MA,22.12/31,10.22,6.51,33.67,53.09,153.60,26.50,63.20,513.60
MA,22.09/30,10.01,6.59,28.09,43.20,145.60,26.30,62.40,490.00
MA,22.06/30,9.87,6.36,31.64,49.73,142.50,26.50,61.30,485.60
MA,22.03/31,9.61,7.20,36.81,49.66,138.10,26.20,61.00,427.00
MA,21.12/31,8.76,7.40,40.64,48.28,129.70,24.30,59.50,413.80
MA,21.09/30,8.13,6.80,42.39,51.18,125.20,23.30,57.40,426.80
MA,21.06/30,7.20,6.51,50.31,56.17,115.30,21.30,53.40,440.00
MA,21.03/31,6.53,6.37,54.03,55.90,104.80,19.80,50.10,448.00
MA,20.12/31,6.37,6.38,55.51,55.68,106.60,20.00,49.90,423.50
MA,20.09/30,6.67,5.79,50.33,58.41,114.20,21.80,54.70,443.60
MA,20.06/30,7.23,6.44,40.54,45.87,128.90,24.80,63.70,395.30
MA,20.03/31,7.82,5.37,30.54,44.98,149.60,28.70,75.90,465.90
MA,19.12/31,7.94,5.79,37.11,51.12,154.50,31.40,90.50,394.50
MA,19.09/30,6.74,4.89,39.83,55.67,134.80,27.90,87.10,423.00
MA,19.06/30,6.49,4.91,40.28,53.96,125.70,27.80,92.50,391.80
MA,19.03/31,5.99,5.04,38.78,46.74,115.40,26.50,96.20,353.30
MA,18.12/31,5.60,5.18,33.25,36.11,105.90,25.00,92.10,359.10
MA,18.09/30,4.95,5.57,44.57,40.03,93.40,23.00,98.90,302.60
ORCL,24.11/30,4.09,4.93,44.06,37.26,119.60,8.10,13.80,976.60
ORCL,24.08/31,3.88,3.92,35.47,36.00,151.40,7.90,13.50,"1,229.20"
ORCL,24.05/31,3.71,3.17,30.77,37.01,203.60,7.60,12.90,"1,513.50"
ORCL,24.02/29,3.79,2.05,28.85,54.60,329.20,7.80,12.30,"2,327.90"
ORCL,23.11/30,3.62,1.41,31.41,82.36,829.60,7.60,11.80,"3,361.30"
ORCL,23.08/31,3.36,0.87,34.85,137.88,N/A,7.10,11.40,"5,646.50"
ORCL,23.05/31,3.07,0.40,33.64,266.56,N/A,6.50,11.10,"12,379.10"
ORCL,23.02/28,3.02,-0.90,28.14,N/A,N/A,6.70,11.90,N/A
ORCL,22.11/30,3.18,-1.58,25.44,N/A,N/A,7.40,12.90,N/A
ORCL,22.08/31,2.09,-2.19,34.02,N/A,N/A,5.10,9.40,N/A
ORCL,22.05/31,2.41,-2.30,28.57,N/A,N/A,6.00,10.10,N/A
ORCL,22.02/28,2.60,-3.26,26.83,N/A,N/A,6.40,10.20,N/A
ORCL,21.11/30,3.44,-3.75,24.21,N/A,"1,644.70",8.60,10.50,N/A
ORCL,21.08/31,4.70,-0.56,17.84,N/A,272.00,11.60,15.30,N/A
ORCL,21.05/31,4.55,1.78,16.52,43.35,174.30,11.60,16.00,"2,389.40"
ORCL,21.02/28,4.18,3.06,14.80,21.34,133.70,11.20,16.60,"1,218.80"
ORCL,20.11/30,3.29,2.66,16.72,21.92,95.00,9.50,18.10,"1,280.80"
ORCL,20.08/31,3.18,3.12,17.13,18.50,79.80,9.70,19.10,"1,089.50"
ORCL,20.05/31,3.08,3.76,16.73,14.04,67.20,9.70,20.80,850.80
ORCL,20.02/29,3.15,4.46,14.75,11.15,61.50,10.50,21.60,574.80
ORCL,19.11/30,3.12,4.80,16.89,11.86,55.00,10.30,20.00,528.50
ORCL,19.08/31,3.04,5.56,15.85,9.42,46.40,9.90,18.00,473.10
ORCL,19.05/31,2.97,6.00,15.60,7.94,38.80,9.50,16.20,396.40
ORCL,19.02/28,2.72,6.73,17.62,7.89,30.60,8.60,15.00,359.30
ORCL,18.11/30,0.98,8.22,48.26,6.04,9.40,2.90,14.10,285.40
XOM,24.09/30,8.03,60.46,15.45,1.94,14.20,8.00,13.60,69.10
XOM,24.06/30,8.36,68.07,13.29,1.69,15.60,8.60,14.80,68.70
XOM,24.03/31,8.16,51.73,14.06,2.25,16.20,8.80,15.30,80.30
XOM,23.12/31,8.89,51.68,11.00,1.94,18.00,9.70,16.70,80.00
XOM,23.09/30,10.07,49.89,11.44,2.36,20.80,11.20,19.40,82.50
XOM,23.06/30,12.50,49.23,8.38,2.18,26.60,14.10,23.10,78.50
XOM,23.03/31,14.77,48.81,7.24,2.25,32.60,16.70,27.10,82.00
XOM,22.12/31,13.26,47.36,8.15,2.33,30.60,15.30,24.40,85.40
XOM,22.09/30,12.25,44.65,7.02,1.96,29.60,14.50,22.00,95.20
XOM,22.06/30,9.14,42.09,9.26,2.04,23.10,11.10,16.90,103.40
XOM,22.03/31,6.03,39.97,13.56,2.07,15.70,7.50,11.20,105.30
XOM,21.12/31,5.39,39.82,11.24,1.54,14.30,6.80,9.60,96.80
XOM,21.09/30,-1.39,37.93,-42.21,1.55,-3.70,-1.80,-1.80,105.40
XOM,21.06/30,-3.11,37.46,-20.03,1.68,-8.20,-3.90,-4.60,108.30
XOM,21.03/31,-4.47,37.08,-12.38,1.51,-11.40,-5.50,-6.70,108.10
XOM,20.12/31,-5.25,37.17,-7.77,1.11,-12.90,-6.40,-7.70,107.30
XOM,20.09/30,0.78,41.96,43.72,0.82,1.80,0.90,1.50,97.80
XOM,20.06/30,1.68,42.61,26.37,1.05,3.90,2.00,3.00,96.80
XOM,20.03/31,2.67,43.02,14.12,0.88,6.00,3.20,4.80,91.80
XOM,19.12/31,3.36,45.30,20.59,1.54,7.50,4.00,6.10,85.40
XOM,19.09/30,3.44,44.89,20.39,1.57,7.70,4.10,6.70,85.40
XOM,19.06/30,4.15,45.23,18.30,1.69,9.30,5.00,8.00,84.80
XOM,19.03/31,4.34,45.16,18.46,1.79,9.80,5.30,8.70,82.70
XOM,18.12/31,4.88,45.30,13.85,1.51,11.00,6.00,9.60,77.00
XOM,18.09/30,5.44,44.96,15.50,1.89,12.30,6.60,8.00,82.90
UNH,24.09/30,15.37,102.42,37.71,5.71,15.90,5.00,21.90,206.10
UNH,24.06/30,15.10,97.02,33.24,5.25,16.20,5.00,24.00,209.10
UNH,24.03/31,16.38,94.02,29.69,5.26,18.00,5.50,28.10,216.10
UNH,23.12/31,23.86,95.64,21.76,5.49,26.60,8.00,39.30,196.90
UNH,23.09/30,23.04,91.25,21.54,5.53,26.60,7.90,39.70,222.60
UNH,23.06/30,22.35,88.55,21.20,5.43,26.70,8.00,40.80,228.30
UNH,23.03/31,21.87,87.15,21.29,5.42,27.00,8.30,39.70,237.40
UNH,22.12/31,21.18,83.00,24.62,6.37,27.00,8.60,39.80,204.90
UNH,22.09/30,20.42,79.84,24.31,6.33,26.60,8.60,39.30,214.50
UNH,22.06/30,19.15,77.72,26.40,6.62,25.40,8.30,34.70,204.70
UNH,22.03/31,18.27,77.33,27.50,6.59,24.60,8.10,32.80,197.30
UNH,21.12/31,18.08,76.10,27.36,6.59,24.90,8.20,32.50,189.10
UNH,21.09/30,16.12,74.53,23.88,5.24,22.80,7.50,30.00,197.00
UNH,21.06/30,15.14,73.11,26.04,5.48,21.80,7.20,28.70,198.50
UNH,21.03/31,17.59,70.27,20.83,5.30,25.90,8.60,34.30,202.70
UNH,20.12/31,16.03,69.01,21.60,5.08,24.50,8.00,32.10,193.50
UNH,20.09/30,17.41,68.66,17.71,4.54,27.50,9.00,34.90,185.50
UNH,20.06/30,17.78,67.04,16.36,4.40,29.30,9.40,36.00,195.10
UNH,20.03/31,14.29,60.04,17.20,4.15,24.70,7.80,29.90,223.70
UNH,19.12/31,14.33,60.59,20.13,4.83,25.50,8.20,30.30,193.90
UNH,19.09/30,13.75,57.95,15.44,3.75,25.20,8.20,30.50,207.20
UNH,19.06/30,13.32,55.90,17.85,4.37,25.20,8.20,32.10,205.50
UNH,19.03/31,12.88,53.99,18.80,4.59,25.00,8.20,33.70,202.40
UNH,18.12/31,12.19,53.68,20.00,4.64,24.30,7.80,35.70,185.70
UNH,18.09/30,12.75,51.99,20.38,5.12,26.00,8.40,36.80,193.40
COST,24.11/24,17.03,55.07,56.38,17.47,33.40,10.90,31.50,200.10
COST,24.09/01,16.56,53.21,53.70,16.75,31.90,10.60,31.60,195.60
COST,24.05/12,16.14,49.05,48.67,16.04,30.60,10.40,31.70,211.90
COST,24.02/18,15.29,46.77,47.29,15.48,28.40,9.90,30.00,219.50
COST,23.11/26,14.67,58.91,40.18,10.01,26.70,9.40,29.50,182.00
COST,23.09/03,14.16,56.46,38.33,9.63,27.10,9.40,27.90,175.30
COST,23.05/07,13.50,53.10,36.89,9.39,27.10,9.10,26.30,183.20
COST,23.02/12,13.61,51.35,36.67,9.73,28.50,9.30,26.80,193.20
COST,22.11/20,13.23,48.38,39.39,10.80,28.90,9.20,26.50,207.50
COST,22.08/28,13.14,46.53,40.31,11.41,29.80,9.20,26.90,210.80
COST,22.05/08,12.70,45.00,39.52,11.17,29.90,9.00,26.60,217.00
COST,22.02/13,12.41,43.77,41.00,11.64,30.70,9.00,26.10,222.00
COST,21.11/21,11.63,41.64,45.66,12.77,30.30,8.80,24.30,244.50
COST,21.08/29,11.27,39.64,39.76,11.34,31.00,8.60,24.20,234.50
COST,21.05/09,10.64,37.20,35.99,10.32,29.00,8.30,22.70,244.50
COST,21.02/14,9.78,35.32,35.97,9.98,26.50,7.80,20.90,247.80
COST,20.11/22,9.74,33.55,38.89,11.32,26.00,8.00,21.40,302.20
COST,20.08/30,9.02,41.34,38.43,8.41,23.70,7.70,19.90,201.50
COST,20.05/10,8.36,37.99,36.41,8.04,23.00,7.50,19.90,205.50
COST,20.02/16,8.52,37.59,37.22,8.46,24.30,8.00,21.80,191.30
COST,19.11/24,8.43,35.90,35.22,8.30,25.10,8.10,22.90,222.00
COST,19.09/01,8.26,34.66,35.43,8.50,25.80,8.30,23.50,195.60
COST,19.05/12,8.14,32.93,30.14,7.50,26.60,8.40,23.10,199.70
COST,19.02/17,7.79,31.48,27.65,6.88,26.50,8.30,22.80,206.50
COST,18.11/25,7.37,29.98,29.57,7.32,26.20,8.00,21.50,230.40
PG,24.09/30,5.80,22.02,28.48,7.87,28.50,11.70,38.40,143.40
PG,24.06/30,6.02,21.31,26.16,7.74,30.30,12.30,40.40,142.80
PG,24.03/31,6.12,21.27,25.24,7.63,31.30,12.50,41.70,138.40
PG,23.12/31,5.97,20.59,23.38,7.12,31.40,12.20,41.80,148.10
PG,23.09/30,6.16,20.23,22.57,7.21,33.10,12.70,43.20,156.20
PG,23.06/30,5.90,19.85,24.41,7.65,32.50,12.30,42.20,157.70
PG,23.03/31,5.75,18.25,24.49,7.77,31.80,12.20,41.10,164.90
PG,22.12/31,5.71,17.92,25.15,8.08,31.60,12.10,40.30,164.20
PG,22.09/30,5.78,17.61,20.71,6.85,32.20,12.30,41.10,163.20
PG,22.06/30,5.81,19.42,23.40,7.41,32.30,12.30,41.70,151.00
PG,22.03/31,5.73,17.97,25.09,8.05,32.00,12.10,41.90,163.80
PG,21.12/31,5.66,17.54,27.28,8.87,31.60,12.20,43.10,171.50
PG,21.09/30,5.47,18.02,24.00,7.36,30.20,11.90,42.60,158.90
PG,21.06/30,5.50,18.94,23.09,7.12,30.20,12.00,42.60,156.70
PG,21.03/31,5.43,17.99,23.49,7.16,30.00,11.90,42.70,149.90
PG,20.12/31,5.29,18.42,24.91,7.16,29.40,11.60,41.00,148.50
PG,20.09/30,5.23,18.35,25.20,7.17,29.50,11.60,40.80,148.00
PG,20.06/30,4.96,18.79,22.72,6.36,28.30,11.20,39.30,158.70
PG,20.03/31,1.84,17.43,54.48,5.97,10.80,4.30,18.10,159.50
PG,19.12/31,1.76,17.31,64.70,6.84,9.90,4.20,17.10,144.50
PG,19.09/30,1.57,17.59,72.53,6.68,8.50,3.60,14.90,144.00
PG,19.06/30,1.43,18.82,70.58,5.83,7.50,3.30,13.50,143.10
PG,19.03/31,4.21,20.88,23.60,4.73,20.70,9.20,28.30,120.10
PG,18.12/31,4.12,20.58,21.21,4.24,20.30,8.90,27.60,128.30
PG,18.09/30,3.83,20.00,20.51,3.96,19.00,8.30,27.10,126.20
HD,24.10/27,14.73,5.84,27.12,68.48,447.10,16.70,21.80,"1,581.00"
HD,24.07/28,14.87,4.47,24.13,80.66,678.10,18.00,22.40,"2,091.10"
HD,24.04/28,14.92,1.84,22.33,182.46,"1,056.70",19.30,23.20,"4,253.30"
HD,24.01/28,15.11,1.05,23.35,338.71,"1,452.20",19.90,23.80,"7,230.50"
HD,23.10/29,15.60,1.44,17.61,193.34,"1,339.60",20.60,24.30,"5,185.10"
HD,23.07/30,16.03,1.34,20.52,249.55,"1,424.90",21.20,25.00,"5,621.90"
HD,23.04/30,16.43,0.36,18.21,842.64,"1,936.60",21.90,26.00,"21,001.10"
HD,23.01/29,16.69,1.53,18.87,206.64,"4,929.40",22.40,27.00,"4,794.00"
HD,22.10/30,16.60,1.27,17.89,235.54,N/A,22.70,28.20,"5,821.90"
HD,22.07/31,16.28,0.23,18.32,"1,305.03",N/A,22.70,28.90,"31,893.70"
HD,22.05/01,15.76,-1.66,18.79,N/A,N/A,22.60,29.30,N/A
HD,22.01/30,15.53,-1.61,23.29,N/A,"2,082.80",22.80,30.10,N/A
HD,21.10/31,14.97,0.99,24.62,379.05,782.10,22.20,29.50,"6,956.10"
HD,21.08/01,14.23,1.96,22.90,168.66,704.70,21.70,29.60,"3,320.40"
HD,21.05/02,13.72,1.63,23.61,199.44,957.60,21.60,29.90,"4,051.40"
HD,21.01/31,11.94,3.07,22.66,88.38,"5,533.80",19.80,27.00,"2,039.50"
HD,20.11/01,11.57,1.43,22.99,187.04,N/A,20.80,27.00,"4,259.50"
HD,20.08/02,10.92,-0.39,24.14,N/A,N/A,21.00,25.80,N/A
HD,20.05/03,10.07,-3.25,21.41,N/A,N/A,20.50,24.00,N/A
HD,20.02/02,10.25,-2.85,22.13,N/A,N/A,21.70,25.00,N/A
HD,19.11/03,10.07,-0.99,23.41,N/A,N/A,22.20,26.30,N/A
HD,19.08/04,10.05,-1.06,20.84,N/A,N/A,23.30,27.90,N/A
HD,19.05/05,9.93,-1.95,19.72,N/A,N/A,24.00,29.90,N/A
HD,19.02/03,9.73,-1.65,18.73,N/A,"1,417.60",24.40,31.50,N/A
HD,18.10/28,9.17,1.16,18.67,149.28,652.60,23.10,31.60,"3,324.20"
NFLX,24.09/30,17.69,53.06,39.12,13.40,35.90,15.60,61.60,130.10
NFLX,24.06/30,16.02,51.42,41.00,13.15,32.90,14.50,58.00,122.00
NFLX,24.03/31,14.43,49.45,40.84,12.30,29.60,13.00,50.90,128.50
NFLX,23.12/31,12.03,46.63,39.40,10.35,24.80,10.90,42.50,136.70
NFLX,23.09/30,10.02,50.07,36.98,7.57,20.70,9.10,34.90,123.90
NFLX,23.06/30,9.39,51.44,46.12,8.58,19.80,8.60,33.90,122.60
NFLX,23.03/31,9.30,49.03,36.64,7.05,20.40,8.70,34.50,126.70
NFLX,22.12/31,9.95,46.72,29.21,6.32,23.10,9.60,38.80,133.90
NFLX,22.09/30,11.17,46.14,20.76,5.10,27.60,11.00,44.10,131.70
NFLX,22.06/30,11.26,42.91,15.25,4.07,30.10,11.40,45.30,143.00
NFLX,22.03/31,11.03,39.50,33.22,9.48,32.00,11.50,46.00,158.40
NFLX,21.12/31,11.24,35.77,52.16,16.84,35.30,12.20,47.90,181.30
NFLX,21.09/30,11.10,34.59,53.48,17.64,38.00,12.40,47.90,179.10
NFLX,21.06/30,9.65,31.28,53.33,16.89,36.50,11.00,42.40,195.50
NFLX,21.03/31,8.27,29.07,61.46,17.93,34.50,9.70,38.80,211.40
NFLX,20.12/31,6.08,25.10,86.51,21.59,28.20,7.40,30.50,255.00
NFLX,20.09/30,6.20,23.40,78.58,21.34,31.50,7.80,28.70,273.80
NFLX,20.06/30,5.93,21.19,74.63,21.44,33.30,7.80,32.70,298.20
NFLX,20.03/31,4.94,19.14,73.83,19.59,30.80,6.90,30.50,316.90
NFLX,19.12/31,4.13,17.32,75.96,18.70,28.40,6.10,29.80,348.10
NFLX,19.09/30,3.12,15.66,82.87,17.08,23.70,4.90,35.10,350.90
NFLX,19.06/30,2.54,13.95,139.46,26.30,20.90,4.30,30.50,394.20
NFLX,19.03/31,2.79,13.05,123.05,27.30,24.70,5.10,35.60,377.30
NFLX,18.12/31,2.68,12.03,96.37,22.28,25.80,5.30,41.30,395.80
NFLX,18.09/30,2.79,11.50,129.01,32.52,29.50,5.90,51.10,366.40
JNJ,24.09/29,5.96,29.15,26.46,5.54,20.90,8.40,29.40,154.10
JNJ,24.06/30,15.06,29.72,9.25,4.92,54.00,22.10,68.50,153.10
JNJ,24.03/31,15.09,29.08,9.90,5.44,54.00,22.10,66.10,145.60
JNJ,23.12/31,13.72,27.15,10.73,5.49,49.20,19.50,58.50,143.60
JNJ,23.10/01,13.46,28.23,11.69,5.68,47.10,18.70,52.00,133.10
JNJ,23.07/02,4.93,28.92,32.95,5.72,17.60,7.00,20.20,153.40
JNJ,23.04/02,4.77,27.20,31.73,5.70,17.00,6.90,19.10,176.50
JNJ,23.01/01,6.73,29.26,25.74,6.01,23.70,10.00,26.80,144.00
JNJ,22.10/02,7.18,28.39,22.42,5.76,25.60,10.70,28.00,134.80
JNJ,22.07/03,6.87,29.04,25.72,6.19,24.90,10.20,26.80,132.80
JNJ,22.04/03,7.42,28.42,23.63,6.27,27.50,11.10,28.60,138.70
JNJ,22.01/02,7.81,28.12,21.57,6.08,29.90,11.80,32.20,145.90
JNJ,21.10/03,6.69,26.69,23.63,6.01,26.60,10.20,29.50,155.00
JNJ,21.07/04,6.65,26.43,25.05,6.40,27.00,10.20,30.20,153.60
JNJ,21.04/04,5.66,25.02,28.32,6.50,23.60,8.90,27.30,162.10
JNJ,21.01/03,5.51,24.03,28.16,6.55,23.40,8.90,27.20,176.40
JNJ,20.09/27,6.36,24.49,22.58,5.95,27.40,10.60,33.20,164.80
JNJ,20.06/28,5.69,23.92,23.91,5.77,25.10,9.70,30.70,151.50
JNJ,20.03/29,6.41,23.27,18.90,5.29,28.60,11.00,37.20,152.90
JNJ,19.12/29,5.63,22.48,25.37,6.45,25.50,9.80,32.70,165.20
JNJ,19.09/29,5.25,22.09,23.98,5.83,23.80,9.20,30.20,167.20
JNJ,19.06/30,6.03,22.92,22.64,6.08,26.80,10.60,33.80,155.20
JNJ,19.03/31,5.40,22.16,25.36,6.32,23.80,9.60,29.70,154.50
JNJ,18.12/30,5.61,22.28,22.31,5.71,24.40,9.90,30.90,156.00
JNJ,18.09/30,0.58,24.09,240.39,5.74,2.50,1.00,29.70,140.90
BAC,24.09/30,2.76,37.93,14.03,1.04,7.50,0.70,0.80,"1,021.10"
BAC,24.06/30,2.85,37.21,13.62,1.06,7.80,0.70,0.80,"1,008.60"
BAC,24.03/31,2.90,36.84,12.78,1.02,8.10,0.70,0.90,"1,015.20"
BAC,23.12/31,3.08,36.33,10.72,0.91,8.70,0.80,0.90,990.40
BAC,23.09/30,3.57,35.81,7.52,0.76,10.30,0.90,1.10,998.40
BAC,23.06/30,3.48,35.24,8.10,0.81,10.20,0.90,1.10,"1,002.40"
BAC,23.03/31,3.33,34.74,8.46,0.82,9.90,0.90,1.10,"1,040.20"
BAC,22.12/31,3.19,33.67,10.21,0.97,9.60,0.80,1.00,"1,016.90"
BAC,22.09/30,3.16,33.24,9.38,0.90,9.60,0.80,1.00,"1,040.10"
BAC,22.06/30,3.20,33.14,9.44,0.93,9.90,0.80,1.00,"1,056.20"
BAC,22.03/31,3.50,32.77,11.24,1.25,10.90,0.90,1.10,"1,114.60"
BAC,21.12/31,3.57,31.80,11.92,1.35,11.20,1.00,1.20,"1,073.60"
BAC,21.09/30,3.33,32.32,12.32,1.31,10.60,1.00,1.20,"1,032.40"
BAC,21.06/30,2.99,32.15,13.50,1.28,9.60,0.90,1.00,993.40
BAC,21.03/31,2.33,31.49,16.30,1.22,7.60,0.70,0.90,983.90
BAC,20.12/31,1.87,31.18,15.92,0.96,6.10,0.60,0.80,933.10
BAC,20.09/30,2.02,30.79,11.59,0.78,6.80,0.70,0.90,918.60
BAC,20.06/30,2.07,30.39,10.93,0.78,7.10,0.70,1.00,932.10
BAC,20.03/31,2.44,30.05,8.17,0.70,8.50,0.90,1.20,889.00
BAC,19.12/31,2.75,28.20,12.19,1.20,9.70,1.10,1.40,819.20
BAC,19.09/30,2.70,28.85,10.33,1.01,9.80,1.10,1.40,804.00
BAC,19.06/30,2.80,28.50,9.95,1.02,10.40,1.20,1.50,782.80
BAC,19.03/31,2.69,27.45,9.84,1.00,10.20,1.20,1.50,790.30
BAC,18.12/31,2.61,26.28,9.06,0.91,10.10,1.10,1.50,787.40
BAC,18.09/30,2.11,26.13,13.54,1.12,8.20,0.90,1.40,792.10
CRM,24.10/31,6.08,61.22,46.93,4.76,10.10,6.30,35.50,56.20
CRM,24.07/31,5.75,59.79,44.53,4.35,9.60,5.90,33.70,59.90
CRM,24.04/30,5.56,61.53,47.69,4.37,9.30,5.80,31.50,61.20
CRM,24.01/31,4.20,61.24,65.79,4.56,7.10,4.40,24.50,67.40
CRM,23.10/31,2.63,59.76,75.39,3.36,4.50,2.80,16.40,56.70
CRM,23.07/31,1.59,59.57,138.88,3.77,2.70,1.70,11.20,59.20
CRM,23.04/30,0.38,58.58,523.40,3.46,0.60,0.40,4.80,62.90
CRM,23.01/31,0.21,58.83,807.55,2.88,0.40,0.20,3.00,69.40
CRM,22.10/31,0.26,59.53,584.86,2.74,0.50,0.30,1.90,54.80
CRM,22.07/31,0.52,60.28,341.60,3.05,0.90,0.60,1.20,56.70
CRM,22.04/30,1.01,59.41,173.66,2.96,1.70,1.10,4.10,58.00
CRM,22.01/31,1.48,60.87,158.69,3.94,2.70,1.70,7.60,63.80
CRM,21.10/31,1.80,58.22,168.72,5.14,3.50,2.30,11.60,53.30
CRM,21.07/31,2.48,59.51,95.25,4.04,5.20,3.40,18.00,59.70
CRM,21.04/30,4.77,46.22,47.75,4.98,10.90,7.20,19.90,52.40
CRM,21.01/31,4.38,45.70,50.69,4.97,10.50,6.90,18.00,59.80
CRM,20.10/31,3.81,44.25,59.42,5.24,9.70,6.30,16.60,46.70
CRM,20.07/31,2.54,42.52,74.17,4.57,6.80,4.40,8.30,50.30
CRM,20.04/30,-0.20,38.58,-867.94,4.19,-0.60,-0.30,2.60,55.10
CRM,20.01/31,0.15,40.88,"1,283.41",4.77,0.50,0.30,6.80,62.70
CRM,19.10/31,0.94,37.86,186.47,4.12,3.60,2.00,10.80,50.10
CRM,19.07/31,1.19,22.12,126.20,6.98,5.90,3.10,13.90,94.20
CRM,19.04/30,1.47,21.33,110.09,7.75,7.70,4.00,18.50,101.60
CRM,19.01/31,1.43,20.78,104.74,7.45,8.10,4.20,22.00,97.00
CRM,18.10/31,1.26,19.33,108.86,7.07,7.70,3.90,22.30,81.00
ABBV,24.09/30,2.88,3.41,68.10,57.83,65.70,3.60,14.60,"2,277.00"
ABBV,24.06/30,3.00,3.83,56.73,44.69,57.30,3.80,14.30,"1,993.40"
ABBV,24.03/31,3.37,4.53,53.68,40.17,55.30,4.30,15.20,"1,758.80"
ABBV,23.12/31,2.72,5.86,56.26,26.41,40.00,3.60,13.20,"1,199.90"
ABBV,23.09/30,3.66,6.84,40.39,21.75,47.00,4.80,15.80,"1,026.10"
ABBV,23.06/30,4.87,7.28,27.37,18.48,58.50,6.30,19.30,951.90
ABBV,23.03/31,4.24,7.50,37.18,21.24,49.60,5.40,16.60,913.40
ABBV,22.12/31,6.63,9.74,24.15,16.57,73.80,8.40,22.90,704.30
ABBV,22.09/30,7.49,9.03,17.70,14.84,86.00,9.30,24.40,783.40
ABBV,22.06/30,7.06,8.28,21.42,18.47,84.40,8.70,22.50,876.90
ABBV,22.03/31,6.97,9.19,22.98,17.61,86.30,8.50,21.60,779.30
ABBV,21.12/31,6.45,8.71,20.74,15.54,83.60,7.80,19.80,850.80
ABBV,21.09/30,4.14,7.66,25.30,14.07,57.00,5.00,11.90,998.40
ABBV,21.06/30,3.65,7.11,29.86,15.83,48.80,4.50,10.20,"1,077.10"
ABBV,21.03/31,2.77,7.75,37.04,13.94,36.40,3.40,7.80,997.60
ABBV,20.12/31,2.72,7.84,40.98,14.47,51.80,3.40,7.00,"1,051.30"
ABBV,20.09/30,4.72,8.63,20.94,10.12,205.20,6.20,13.10,879.70
ABBV,20.06/30,4.69,8.93,20.84,9.86,N/A,7.10,14.70,916.50
ABBV,20.03/31,5.64,-5.01,13.36,N/A,N/A,11.40,20.70,N/A
ABBV,19.12/31,5.28,-5.52,16.61,N/A,N/A,12.00,22.60,N/A
ABBV,19.09/30,2.27,-5.55,34.39,N/A,N/A,5.60,11.70,N/A
ABBV,19.06/30,2.82,-5.79,26.11,N/A,N/A,6.90,13.00,N/A
ABBV,19.03/31,3.59,-5.29,22.18,N/A,N/A,8.80,16.10,N/A
ABBV,18.12/31,3.66,-5.48,24.38,N/A,N/A,8.90,16.70,N/A
ABBV,18.09/30,4.84,-1.93,18.93,N/A,"1,285.50",11.30,25.80,N/A
KO,24.09/27,2.42,6.15,29.73,11.67,39.80,10.30,20.70,294.60
KO,24.06/28,2.47,6.00,25.75,10.61,40.70,10.80,21.50,285.40
KO,24.03/29,2.50,6.13,24.47,9.98,41.20,11.00,21.10,270.30
KO,23.12/31,2.47,6.00,23.78,9.82,41.40,11.00,21.10,270.70
KO,23.09/29,2.48,6.09,22.47,9.20,42.40,11.20,21.20,264.90
KO,23.06/30,2.42,6.02,24.78,10.01,42.80,11.00,20.80,272.60
KO,23.03/31,2.27,5.83,27.20,10.64,41.50,10.50,19.40,279.70
KO,22.12/31,2.19,5.57,28.83,11.41,40.30,10.20,18.00,277.70
KO,22.09/30,2.28,5.27,24.41,10.62,42.40,10.60,18.20,298.30
KO,22.07/01,2.20,5.31,29.16,12.13,41.20,10.30,17.20,297.20
KO,22.04/01,2.37,5.74,26.45,10.97,44.70,11.20,19.40,270.60
KO,21.12/31,2.25,5.33,26.18,11.12,44.50,10.70,18.50,302.20
KO,21.10/01,2.03,5.14,25.97,10.32,41.90,9.80,17.50,299.70
KO,21.07/02,1.86,5.16,28.92,10.50,40.10,8.90,16.90,296.40
KO,21.04/02,1.66,4.73,31.35,11.12,38.10,7.80,14.50,332.40
KO,20.12/31,1.79,4.49,30.42,12.21,42.10,8.30,14.90,342.00
KO,20.09/25,1.92,4.33,25.11,11.25,45.50,9.00,15.50,413.10
KO,20.06/26,2.12,4.07,20.36,10.70,50.10,10.10,16.60,431.80
KO,20.03/27,2.32,4.23,18.34,10.12,54.10,11.20,18.10,408.50
KO,19.12/31,2.07,4.44,26.59,12.49,48.50,10.10,16.60,343.90
KO,19.09/27,1.81,4.37,29.97,12.41,43.30,8.90,14.60,356.70
KO,19.06/28,1.65,4.26,30.88,11.95,39.50,8.10,13.60,383.40
KO,19.03/29,1.58,4.15,29.71,11.30,37.80,7.80,13.20,386.50
KO,18.12/31,1.50,3.99,31.33,11.87,35.20,7.30,12.70,377.80
